id,date,latitude,longitude,priority,ambulance,start_time,TO_INCIDENT_duration,AT_INCIDENT_duration,TO_HOSPITAL_duration,AT_HOSPITAL_duration,TO_BASE_duration,OTHER_duration,hospital_latitude,hospital_longitude
349,2019-02-01 05:19:01.100,32.73997727149661,-117.14748822576038,,3,2019-02-01 05:31:53.100,0 days 00:03:10,0 days 00:07:14,0 days 00:01:40,0 days 00:05:56,0 days 00:03:08,0 days,32.736006,-117.127023
350,2019-02-01 05:23:30.100,32.737635164475336,-117.14273538508247,,4,2019-02-01 05:32:38.100,0 days 00:01:43,0 days 00:08:35,0 days 00:01:02,0 days 00:05:10,0 days 00:02:11,0 days,32.736006,-117.127023
351,2019-02-01 05:26:31.100,32.74829450459261,-117.02900770953536,,2,2019-02-01 05:37:14.100,0 days 00:03:13,0 days 00:05:48,0 days 00:02:06,0 days 00:06:23,0 days 00:01:24,0 days,32.724462,-117.048276
352,2019-02-01 05:30:12.100,32.73728290957386,-117.133439557343,,1,2019-02-01 05:45:27.100,0 days 00:04:50,0 days 00:05:53,0 days 00:00:22,0 days 00:09:10,0 days 00:05:15,0 days,32.736006,-117.127023
353,2019-02-01 05:37:12.100,32.73117854731981,-117.01936694349564,,4,2019-02-01 05:51:19.100,0 days 00:08:10,0 days 00:09:18,0 days 00:01:38,0 days 00:06:44,0 days 00:06:40,0 days,32.724462,-117.048276
354,2019-02-01 05:40:17.100,32.81959836147817,-117.03427472639972,,0,2019-02-01 05:52:01.100,0 days 00:06:30,0 days 00:05:13,0 days 00:04:28,0 days 00:09:18,0 days 00:02:47,0 days,32.776485,-117.09868
355,2019-02-01 05:43:46.100,32.81904754431787,-117.05284317315716,,3,2019-02-01 05:53:01.100,0 days 00:04:36,0 days 00:08:54,0 days 00:03:58,0 days 00:09:57,0 days 00:01:27,0 days,32.776485,-117.09868
356,2019-02-01 05:48:31.100,32.71639423782014,-117.09573188189184,,2,2019-02-01 05:56:08.100,0 days 00:01:11,0 days 00:06:29,0 days 00:02:08,0 days 00:05:57,0 days 00:03:39,0 days,32.736006,-117.127023
357,2019-02-01 05:53:58.100,32.78897331409579,-117.08579119936763,,1,2019-02-01 06:10:57.100,0 days 00:00:39,0 days 00:07:43,0 days 00:01:21,0 days 00:05:59,0 days 00:01:52,0 days,32.776485,-117.09868
358,2019-02-01 06:00:48.100,32.80754944754229,-117.1147274201506,,2,2019-02-01 06:15:32.100,0 days 00:06:34,0 days 00:05:32,0 days 00:02:19,0 days 00:06:22,0 days 00:04:16,0 days,32.776485,-117.09868
359,2019-02-01 06:06:50.100,32.73118220630768,-117.02377916496984,,0,2019-02-01 06:20:17.100,0 days 00:03:46,0 days 00:05:05,0 days 00:01:38,0 days 00:09:09,0 days 00:02:33,0 days,32.724462,-117.048276
360,2019-02-01 06:09:52.100,32.71758866187524,-117.04638695392632,,3,2019-02-01 06:21:53.100,0 days 00:05:52,0 days 00:09:18,0 days 00:00:28,0 days 00:05:49,0 days 00:05:45,0 days,32.724462,-117.048276
361,2019-02-01 06:16:00.100,32.81484303896367,-117.14330005550671,,4,2019-02-01 06:23:49.100,0 days 00:03:38,0 days 00:05:17,0 days 00:03:49,0 days 00:05:40,0 days 00:03:31,0 days,32.776485,-117.09868
362,2019-02-01 06:21:46.100,32.78600214538652,-117.1479982426664,,1,2019-02-01 06:28:31.100,0 days 00:04:17,0 days 00:08:27,0 days 00:03:00,0 days 00:06:55,0 days 00:01:52,0 days,32.776485,-117.09868
363,2019-02-01 06:26:25.100,32.73202203199335,-117.1132983018875,,2,2019-02-01 06:40:35.100,0 days 00:02:49,0 days 00:07:41,0 days 00:00:32,0 days 00:06:47,0 days 00:03:39,0 days,32.736006,-117.127023
364,2019-02-01 06:32:35.100,32.74138049163032,-117.0461465999564,,0,2019-02-01 06:42:28.100,0 days 00:02:27,0 days 00:07:44,0 days 00:01:18,0 days 00:08:06,0 days 00:02:33,0 days,32.724462,-117.048276
365,2019-02-01 06:39:00.100,32.7864734542219,-117.02186701749991,,4,2019-02-01 06:45:44.100,0 days 00:08:14,0 days 00:09:59,0 days 00:04:26,0 days 00:05:38,0 days 00:03:31,0 days,32.776485,-117.09868
366,2019-02-01 06:43:59.100,32.73573833009686,-117.06468629036726,,3,2019-02-01 06:49:05.100,0 days 00:04:26,0 days 00:07:30,0 days 00:01:21,0 days 00:05:00,0 days 00:05:45,0 days,32.724462,-117.048276
367,2019-02-01 06:50:16.100,32.739699690070715,-117.0352804779012,,1,2019-02-01 06:53:02.100,0 days 00:04:32,0 days 00:07:56,0 days 00:01:25,0 days 00:09:46,0 days 00:05:20,0 days,32.724462,-117.048276
368,2019-02-01 06:56:33.100,32.755642208895374,-117.1608085074418,,2,2019-02-01 07:02:03.100,0 days 00:05:58,0 days 00:06:26,0 days 00:02:34,0 days 00:09:04,0 days 00:03:39,0 days,32.736006,-117.127023
369,2019-02-01 07:01:56.100,32.765297377602245,-117.14114661245588,,0,2019-02-01 07:04:36.100,0 days 00:03:25,0 days 00:09:35,0 days 00:02:15,0 days 00:05:50,0 days 00:02:20,0 days,32.736006,-117.127023
370,2019-02-01 07:05:56.100,32.8218708370713,-117.107363298058,,3,2019-02-01 07:13:07.100,0 days 00:02:47,0 days 00:09:25,0 days 00:03:01,0 days 00:09:56,0 days 00:01:27,0 days,32.776485,-117.09868
371,2019-02-01 07:11:22.100,32.719656462756326,-117.05491946573916,,4,2019-02-01 07:17:32.100,0 days 00:06:35,0 days 00:09:09,0 days 00:00:31,0 days 00:05:50,0 days 00:06:40,0 days,32.724462,-117.048276
372,2019-02-01 07:17:02.100,32.804447610616705,-117.09833252271788,,1,2019-02-01 07:22:01.100,0 days 00:01:24,0 days 00:09:21,0 days 00:01:52,0 days 00:05:01,0 days 00:01:52,0 days,32.776485,-117.09868
373,2019-02-01 07:23:41.100,32.714504815311564,-117.04650988825524,,0,2019-02-01 07:28:01.100,0 days 00:03:13,0 days 00:09:44,0 days 00:00:28,0 days 00:05:17,0 days 00:02:33,0 days,32.724462,-117.048276
374,2019-02-01 07:28:52.100,32.790098034707256,-117.07882514962978,,2,2019-02-01 07:29:44.100,0 days 00:05:03,0 days 00:08:56,0 days 00:01:43,0 days 00:08:07,0 days 00:04:16,0 days,32.776485,-117.09868
375,2019-02-01 07:33:10.100,32.73789577897698,-117.05023379389311,,3,2019-02-01 07:39:43.100,0 days 00:04:58,0 days 00:08:42,0 days 00:01:01,0 days 00:06:47,0 days 00:05:45,0 days,32.724462,-117.048276
376,2019-02-01 07:39:55.100,32.74148953433836,-117.0335165358782,,1,2019-02-01 07:41:31.100,0 days 00:04:14,0 days 00:05:42,0 days 00:01:33,0 days 00:05:57,0 days 00:05:20,0 days,32.724462,-117.048276
377,2019-02-01 07:46:31.100,32.79216846070623,-117.0724365633262,,4,2019-02-01 07:46:31.100,0 days 00:05:24,0 days 00:06:09,0 days 00:01:43,0 days 00:05:04,0 days 00:03:31,0 days,32.776485,-117.09868
378,2019-02-01 07:52:40.100,32.77125853984454,-117.03843662714448,,0,2019-02-01 07:52:40.100,0 days 00:04:01,0 days 00:06:03,0 days 00:03:27,0 days 00:05:52,0 days 00:02:47,0 days,32.776485,-117.09868
379,2019-02-01 07:56:25.100,32.72368001623279,-117.09749546920024,,2,2019-02-01 07:57:49.100,0 days 00:01:30,0 days 00:05:02,0 days 00:02:04,0 days 00:07:06,0 days 00:03:39,0 days,32.736006,-117.127023
380,2019-02-01 08:01:01.100,32.764379530528544,-117.04286469455111,,1,2019-02-01 08:04:17.100,0 days 00:02:45,0 days 00:08:33,0 days 00:02:50,0 days 00:07:41,0 days 00:05:20,0 days,32.724462,-117.048276
381,2019-02-01 08:05:26.100,32.80394499280203,-117.09404675049628,,3,2019-02-01 08:06:56.100,0 days 00:02:03,0 days 00:08:04,0 days 00:01:56,0 days 00:05:26,0 days 00:01:27,0 days,32.776485,-117.09868
382,2019-02-01 08:09:11.100,32.76665964027059,-117.03567502470489,,4,2019-02-01 08:09:11.100,0 days 00:06:58,0 days 00:07:03,0 days 00:03:11,0 days 00:05:18,0 days 00:06:40,0 days,32.724462,-117.048276
383,2019-02-01 08:15:29.100,32.79221283434049,-117.0663572483314,,0,2019-02-01 08:15:29.100,0 days 00:03:55,0 days 00:08:59,0 days 00:02:15,0 days 00:06:30,0 days 00:02:47,0 days,32.776485,-117.09868
384,2019-02-01 08:21:30.100,32.819640760322216,-117.1142232501989,,2,2019-02-01 08:21:30.100,0 days 00:07:35,0 days 00:08:27,0 days 00:03:15,0 days 00:06:38,0 days 00:04:16,0 days,32.776485,-117.09868
385,2019-02-01 08:26:49.100,32.80633202468557,-117.1494775746973,,3,2019-02-01 08:26:49.100,0 days 00:02:09,0 days 00:07:42,0 days 00:03:37,0 days 00:08:15,0 days 00:01:27,0 days,32.776485,-117.09868
386,2019-02-01 08:33:47.100,32.74029558010248,-117.07342866632096,,1,2019-02-01 08:33:47.100,0 days 00:03:55,0 days 00:09:09,0 days 00:01:41,0 days 00:05:13,0 days 00:05:20,0 days,32.724462,-117.048276
387,2019-02-01 08:38:07.100,32.74754654531435,-117.1604905455635,,4,2019-02-01 08:38:21.100,0 days 00:01:03,0 days 00:05:41,0 days 00:02:12,0 days 00:06:29,0 days 00:02:11,0 days,32.736006,-117.127023
388,2019-02-01 08:43:28.100,32.734801647144515,-117.05617409860984,,0,2019-02-01 08:43:28.100,0 days 00:01:57,0 days 00:05:05,0 days 00:00:55,0 days 00:09:35,0 days 00:02:33,0 days,32.724462,-117.048276
389,2019-02-01 08:48:50.100,32.77597606460445,-117.14300026732973,,3,2019-02-01 08:49:59.100,0 days 00:01:37,0 days 00:07:21,0 days 00:02:32,0 days 00:06:15,0 days 00:01:27,0 days,32.776485,-117.09868
390,2019-02-01 08:53:00.100,32.77810993013388,-117.06922705217104,,2,2019-02-01 08:53:00.100,0 days 00:04:15,0 days 00:09:54,0 days 00:01:33,0 days 00:06:35,0 days 00:04:16,0 days,32.776485,-117.09868
391,2019-02-01 08:59:46.100,32.76649266399282,-117.05382179011656,,1,2019-02-01 08:59:46.100,0 days 00:02:25,0 days 00:09:42,0 days 00:02:39,0 days 00:06:37,0 days 00:01:52,0 days,32.776485,-117.09868
392,2019-02-01 09:05:09.100,32.770972261453856,-117.03183451521517,,0,2019-02-01 09:05:09.100,0 days 00:04:06,0 days 00:05:40,0 days 00:03:26,0 days 00:09:59,0 days 00:02:33,0 days,32.724462,-117.048276
393,2019-02-01 09:08:42.100,32.72966782891076,-117.0333770952517,,4,2019-02-01 09:08:42.100,0 days 00:07:28,0 days 00:08:07,0 days 00:01:01,0 days 00:05:42,0 days 00:06:40,0 days,32.724462,-117.048276
394,2019-02-01 09:12:26.100,32.72953783829115,-117.11783066072306,,3,2019-02-01 09:12:26.100,0 days 00:03:36,0 days 00:08:15,0 days 00:00:35,0 days 00:09:57,0 days 00:03:08,0 days,32.736006,-117.127023
395,2019-02-01 09:16:52.100,32.737519729420235,-117.07013169022272,,2,2019-02-01 09:19:33.100,0 days 00:01:22,0 days 00:08:10,0 days 00:01:41,0 days 00:08:35,0 days 00:01:24,0 days,32.724462,-117.048276
396,2019-02-01 09:20:30.100,32.8116097262738,-117.15182949798788,,1,2019-02-01 09:23:01.100,0 days 00:04:38,0 days 00:08:43,0 days 00:03:44,0 days 00:07:56,0 days 00:01:52,0 days,32.776485,-117.09868
397,2019-02-01 09:25:04.100,32.77890992374281,-117.02676217428964,,0,2019-02-01 09:30:53.100,0 days 00:04:33,0 days 00:05:58,0 days 00:03:56,0 days 00:09:22,0 days 00:02:33,0 days,32.724462,-117.048276
398,2019-02-01 09:28:33.100,32.72772898933884,-117.08821846048195,,4,2019-02-01 09:37:40.100,0 days 00:04:33,0 days 00:08:22,0 days 00:02:11,0 days 00:06:21,0 days 00:06:40,0 days,32.724462,-117.048276
399,2019-02-01 09:35:17.100,32.74467051852117,-117.0823226687391,,3,2019-02-01 09:37:57.100,0 days 00:03:22,0 days 00:09:10,0 days 00:02:12,0 days 00:05:02,0 days 00:05:45,0 days,32.724462,-117.048276
400,2019-02-01 09:42:05.100,32.771674848809816,-117.05262377420442,,2,2019-02-01 09:42:05.100,0 days 00:03:31,0 days 00:09:12,0 days 00:02:46,0 days 00:05:03,0 days 00:04:16,0 days,32.776485,-117.09868
401,2019-02-01 09:47:08.100,32.756723161209585,-117.10596112863551,,1,2019-02-01 09:49:54.100,0 days 00:03:03,0 days 00:08:07,0 days 00:01:21,0 days 00:07:15,0 days 00:01:52,0 days,32.776485,-117.09868
402,2019-02-01 09:53:13.100,32.80935927865093,-117.09117567648951,,0,2019-02-01 09:57:15.100,0 days 00:05:12,0 days 00:09:40,0 days 00:02:20,0 days 00:07:48,0 days 00:02:47,0 days,32.776485,-117.09868
403,2019-02-01 09:59:56.100,32.730415408317896,-117.1167779499215,,3,2019-02-01 10:03:28.100,0 days 00:03:36,0 days 00:09:37,0 days 00:00:24,0 days 00:09:50,0 days 00:03:08,0 days,32.736006,-117.127023
404,2019-02-01 10:05:58.100,32.72205487997749,-117.05325146433437,,4,2019-02-01 10:05:58.100,0 days 00:06:49,0 days 00:08:48,0 days 00:00:30,0 days 00:09:56,0 days 00:06:40,0 days,32.724462,-117.048276
405,2019-02-01 10:09:40.100,32.81539605601439,-117.05056108654142,,2,2019-02-01 10:09:40.100,0 days 00:06:53,0 days 00:05:12,0 days 00:03:43,0 days 00:08:09,0 days 00:04:16,0 days,32.776485,-117.09868
406,2019-02-01 10:15:17.100,32.768997346579084,-117.11167511363794,,1,2019-02-01 10:15:17.100,0 days 00:02:48,0 days 00:06:53,0 days 00:01:00,0 days 00:08:01,0 days 00:01:52,0 days,32.776485,-117.09868
407,2019-02-01 10:20:39.100,32.75909935710504,-117.054493278785,,0,2019-02-01 10:25:02.100,0 days 00:02:29,0 days 00:07:19,0 days 00:02:32,0 days 00:06:32,0 days 00:02:33,0 days,32.724462,-117.048276
408,2019-02-01 10:24:13.100,32.797953747058806,-117.03323293931324,,3,2019-02-01 10:30:03.100,0 days 00:04:52,0 days 00:06:32,0 days 00:04:06,0 days 00:07:06,0 days 00:01:27,0 days,32.776485,-117.09868
409,2019-02-01 10:29:33.100,32.75696212736153,-117.05667507114973,,1,2019-02-01 10:35:51.100,0 days 00:02:40,0 days 00:09:01,0 days 00:02:00,0 days 00:06:40,0 days 00:05:20,0 days,32.724462,-117.048276
410,2019-02-01 10:33:13.100,32.71698422631638,-117.04492936260584,,2,2019-02-01 10:37:53.100,0 days 00:01:45,0 days 00:06:45,0 days 00:00:28,0 days 00:06:52,0 days 00:01:24,0 days,32.724462,-117.048276
411,2019-02-01 10:39:01.100,32.71280325817587,-117.14415663125877,,4,2019-02-01 10:39:01.100,0 days 00:03:08,0 days 00:09:30,0 days 00:01:55,0 days 00:05:53,0 days 00:02:11,0 days,32.736006,-117.127023
412,2019-02-01 10:43:00.100,32.741001253100386,-117.05349660186504,,0,2019-02-01 10:46:27.100,0 days 00:02:15,0 days 00:07:41,0 days 00:01:14,0 days 00:06:02,0 days 00:02:33,0 days,32.724462,-117.048276
413,2019-02-01 10:48:45.100,32.765667931278884,-117.08442968046432,,3,2019-02-01 10:54:06.100,0 days 00:02:27,0 days 00:05:31,0 days 00:01:20,0 days 00:06:04,0 days 00:01:27,0 days,32.776485,-117.09868
414,2019-02-01 10:54:31.100,32.81517702524299,-117.0921310630834,,2,2019-02-01 10:55:07.100,0 days 00:06:58,0 days 00:05:42,0 days 00:02:40,0 days 00:07:22,0 days 00:04:16,0 days,32.776485,-117.09868
415,2019-02-01 10:58:55.100,32.767126733734514,-117.11262079440104,,1,2019-02-01 11:01:32.100,0 days 00:02:48,0 days 00:05:50,0 days 00:01:00,0 days 00:07:01,0 days 00:01:52,0 days,32.776485,-117.09868
416,2019-02-01 11:02:29.100,32.743747301960155,-117.14157922956724,,4,2019-02-01 11:02:29.100,0 days 00:01:35,0 days 00:06:39,0 days 00:01:12,0 days 00:08:47,0 days 00:02:11,0 days,32.736006,-117.127023
417,2019-02-01 11:06:55.100,32.79192280786708,-117.0616726580676,,0,2019-02-01 11:06:55.100,0 days 00:03:50,0 days 00:07:35,0 days 00:02:18,0 days 00:05:39,0 days 00:02:47,0 days,32.776485,-117.09868
418,2019-02-01 11:10:56.100,32.71191966068227,-117.06968090870085,,3,2019-02-01 11:10:56.100,0 days 00:05:45,0 days 00:08:35,0 days 00:01:33,0 days 00:08:43,0 days 00:05:45,0 days,32.724462,-117.048276
419,2019-02-01 11:17:50.100,32.75168700229791,-117.073008645294,,1,2019-02-01 11:20:03.100,0 days 00:02:37,0 days 00:06:00,0 days 00:02:17,0 days 00:06:58,0 days 00:05:20,0 days,32.724462,-117.048276
420,2019-02-01 11:24:30.100,32.78852554404501,-117.0611638797236,,2,2019-02-01 11:24:30.100,0 days 00:05:01,0 days 00:06:08,0 days 00:02:18,0 days 00:08:26,0 days 00:04:16,0 days,32.776485,-117.09868
421,2019-02-01 11:28:06.100,32.784379651407995,-117.1286611308214,,4,2019-02-01 11:28:06.100,0 days 00:02:08,0 days 00:08:58,0 days 00:01:42,0 days 00:06:41,0 days 00:03:31,0 days,32.776485,-117.09868
422,2019-02-01 11:34:59.100,32.7918410053728,-117.05285941495856,,0,2019-02-01 11:34:59.100,0 days 00:04:06,0 days 00:06:56,0 days 00:02:42,0 days 00:05:09,0 days 00:02:47,0 days,32.776485,-117.09868
423,2019-02-01 11:39:02.100,32.78628339519389,-117.018747398058,,3,2019-02-01 11:41:17.100,0 days 00:05:52,0 days 00:05:03,0 days 00:04:38,0 days 00:05:22,0 days 00:05:45,0 days,32.724462,-117.048276
424,2019-02-01 11:43:25.100,32.77108513169113,-117.14451614931905,,1,2019-02-01 11:43:25.100,0 days 00:04:25,0 days 00:08:50,0 days 00:02:37,0 days 00:09:14,0 days 00:05:15,0 days,32.736006,-117.127023
425,2019-02-01 11:47:31.100,32.74047025141691,-117.10211754725329,,2,2019-02-01 11:50:39.100,0 days 00:02:37,0 days 00:08:38,0 days 00:01:25,0 days 00:08:43,0 days 00:03:39,0 days,32.736006,-117.127023
426,2019-02-01 11:51:46.100,32.801875707786735,-117.0613038665629,,4,2019-02-01 11:51:46.100,0 days 00:06:12,0 days 00:06:57,0 days 00:02:41,0 days 00:09:18,0 days 00:03:31,0 days,32.776485,-117.09868
427,2019-02-01 11:57:19.100,32.763782005550496,-117.13399123931808,,0,2019-02-01 11:57:19.100,0 days 00:03:25,0 days 00:05:24,0 days 00:01:53,0 days 00:08:39,0 days 00:02:20,0 days,32.736006,-117.127023
428,2019-02-01 12:01:52.100,32.79930989854269,-117.12793966408628,,3,2019-02-01 12:07:57.100,0 days 00:00:56,0 days 00:06:21,0 days 00:02:23,0 days 00:06:31,0 days 00:01:27,0 days,32.776485,-117.09868
429,2019-02-01 12:04:58.100,32.73773208774268,-117.09609881794698,,1,2019-02-01 12:13:46.100,0 days 00:04:06,0 days 00:08:05,0 days 00:01:36,0 days 00:06:17,0 days 00:05:15,0 days,32.736006,-117.127023
430,2019-02-01 12:08:24.100,32.781330285938566,-117.0583198407976,,2,2019-02-01 12:15:41.100,0 days 00:04:28,0 days 00:05:01,0 days 00:02:21,0 days 00:09:15,0 days 00:04:16,0 days,32.776485,-117.09868
431,2019-02-01 12:14:45.100,32.77306091727573,-117.06081984603767,,0,2019-02-01 12:19:00.100,0 days 00:03:04,0 days 00:09:36,0 days 00:02:24,0 days 00:08:28,0 days 00:02:47,0 days,32.776485,-117.09868
432,2019-02-01 12:18:53.100,32.721725611534154,-117.14197946375576,,4,2019-02-01 12:20:25.100,0 days 00:03:05,0 days 00:10:00,0 days 00:01:19,0 days 00:05:38,0 days 00:02:11,0 days,32.736006,-117.127023
433,2019-02-01 12:24:55.100,32.748163688914794,-117.04016323669222,,3,2019-02-01 12:25:35.100,0 days 00:05:06,0 days 00:07:08,0 days 00:02:01,0 days 00:05:20,0 days 00:05:45,0 days,32.724462,-117.048276
434,2019-02-01 12:30:33.100,32.71939138803411,-117.06839280505802,,1,2019-02-01 12:39:05.100,0 days 00:05:10,0 days 00:07:28,0 days 00:01:08,0 days 00:08:01,0 days 00:05:20,0 days,32.724462,-117.048276
435,2019-02-01 12:34:14.100,32.76773749699045,-117.04207064766486,,2,2019-02-01 12:41:02.100,0 days 00:03:43,0 days 00:09:51,0 days 00:03:11,0 days 00:05:36,0 days 00:01:24,0 days,32.724462,-117.048276
436,2019-02-01 12:40:54.100,32.79311874458184,-117.10262606874156,,4,2019-02-01 12:42:38.100,0 days 00:03:32,0 days 00:08:40,0 days 00:01:07,0 days 00:09:25,0 days 00:03:31,0 days,32.776485,-117.09868
437,2019-02-01 12:47:38.100,32.75244623140917,-117.12000162386308,,0,2019-02-01 12:47:38.100,0 days 00:02:04,0 days 00:07:22,0 days 00:01:15,0 days 00:08:45,0 days 00:02:20,0 days,32.736006,-117.127023
438,2019-02-01 12:52:08.100,32.73074622342667,-117.0604142690235,,3,2019-02-01 12:52:08.100,0 days 00:04:50,0 days 00:09:59,0 days 00:00:48,0 days 00:07:17,0 days 00:05:45,0 days,32.724462,-117.048276
439,2019-02-01 12:57:18.100,32.78071199225153,-117.1112438967514,,2,2019-02-01 13:04:47.100,0 days 00:04:53,0 days 00:08:46,0 days 00:00:55,0 days 00:09:33,0 days 00:04:16,0 days,32.776485,-117.09868
440,2019-02-01 13:00:33.100,32.800027439955805,-117.11430074325298,,1,2019-02-01 13:06:12.100,0 days 00:02:26,0 days 00:07:12,0 days 00:01:46,0 days 00:07:52,0 days 00:01:52,0 days,32.776485,-117.09868
441,2019-02-01 13:05:51.100,32.8181317627821,-117.02213153441174,,4,2019-02-01 13:08:53.100,0 days 00:08:38,0 days 00:06:13,0 days 00:05:09,0 days 00:08:24,0 days 00:03:31,0 days,32.776485,-117.09868
442,2019-02-01 13:10:43.100,32.71398385363052,-117.01928715660512,,0,2019-02-01 13:10:43.100,0 days 00:04:10,0 days 00:09:51,0 days 00:01:37,0 days 00:07:05,0 days 00:02:33,0 days,32.724462,-117.048276
443,2019-02-01 13:16:14.100,32.783474819974536,-117.06256347267887,,3,2019-02-01 13:20:47.100,0 days 00:03:06,0 days 00:06:04,0 days 00:02:09,0 days 00:05:01,0 days 00:01:27,0 days,32.776485,-117.09868
444,2019-02-01 13:21:18.100,32.74654768213602,-117.07809556005724,,1,2019-02-01 13:27:20.100,0 days 00:03:12,0 days 00:07:35,0 days 00:02:21,0 days 00:09:55,0 days 00:05:20,0 days,32.724462,-117.048276
445,2019-02-01 13:24:27.100,32.742102076556,-117.02830833297983,,2,2019-02-01 13:33:10.100,0 days 00:03:10,0 days 00:06:43,0 days 00:01:49,0 days 00:05:28,0 days 00:01:24,0 days,32.724462,-117.048276
446,2019-02-01 13:28:28.100,32.741472154265864,-117.06144730148624,,0,2019-02-01 13:35:59.100,0 days 00:01:38,0 days 00:08:50,0 days 00:01:28,0 days 00:06:08,0 days 00:02:33,0 days,32.724462,-117.048276
447,2019-02-01 13:33:08.100,32.81136572577592,-117.16335319306386,,3,2019-02-01 13:38:34.100,0 days 00:03:18,0 days 00:07:19,0 days 00:04:29,0 days 00:08:29,0 days 00:01:27,0 days,32.776485,-117.09868
448,2019-02-01 13:37:45.100,32.744924356001896,-117.04920719903322,,4,2019-02-01 13:40:48.100,0 days 00:06:25,0 days 00:09:43,0 days 00:01:30,0 days 00:08:22,0 days 00:06:40,0 days,32.724462,-117.048276
449,2019-02-01 13:42:26.100,32.762744368978055,-117.09710927697516,,2,2019-02-01 13:51:44.100,0 days 00:03:25,0 days 00:08:39,0 days 00:01:07,0 days 00:07:24,0 days 00:04:16,0 days,32.776485,-117.09868
450,2019-02-01 13:45:58.100,32.744897550210574,-117.13744824984153,,1,2019-02-01 13:55:43.100,0 days 00:04:53,0 days 00:05:12,0 days 00:01:07,0 days 00:06:12,0 days 00:05:15,0 days,32.736006,-117.127023
451,2019-02-01 13:49:11.100,32.74499670639934,-117.13947311213668,,0,2019-02-01 13:56:36.100,0 days 00:02:59,0 days 00:06:39,0 days 00:01:07,0 days 00:08:36,0 days 00:02:20,0 days,32.736006,-117.127023
452,2019-02-01 13:55:03.100,32.760952997501164,-117.05938760039275,,3,2019-02-01 14:03:36.100,0 days 00:03:55,0 days 00:06:19,0 days 00:02:21,0 days 00:08:12,0 days 00:01:27,0 days,32.776485,-117.09868
453,2019-02-01 14:00:20.100,32.78158875867336,-117.1070870116392,,4,2019-02-01 14:13:28.100,0 days 00:02:50,0 days 00:08:43,0 days 00:00:34,0 days 00:08:29,0 days 00:03:31,0 days,32.776485,-117.09868
454,2019-02-01 14:03:51.100,32.78685851312842,-117.08538551987291,,2,2019-02-01 14:16:35.100,0 days 00:04:59,0 days 00:08:50,0 days 00:00:50,0 days 00:09:16,0 days 00:04:16,0 days,32.776485,-117.09868
455,2019-02-01 14:09:19.100,32.754504026007126,-117.06738675002067,,0,2019-02-01 14:18:17.100,0 days 00:01:41,0 days 00:08:47,0 days 00:02:16,0 days 00:08:21,0 days 00:02:47,0 days,32.776485,-117.09868
456,2019-02-01 14:14:25.100,32.78392461798262,-117.09206294329232,,1,2019-02-01 14:18:22.100,0 days 00:00:59,0 days 00:09:42,0 days 00:00:26,0 days 00:07:23,0 days 00:01:52,0 days,32.776485,-117.09868
457,2019-02-01 14:18:37.100,32.711466914276585,-117.07272033256169,,3,2019-02-01 14:25:50.100,0 days 00:05:24,0 days 00:06:39,0 days 00:01:33,0 days 00:09:28,0 days 00:05:45,0 days,32.724462,-117.048276
458,2019-02-01 14:24:15.100,32.81271194170414,-117.13509666931957,,4,2019-02-01 14:37:35.100,0 days 00:03:36,0 days 00:08:11,0 days 00:03:17,0 days 00:09:41,0 days 00:03:31,0 days,32.776485,-117.09868
459,2019-02-01 14:27:42.100,32.809837936966304,-117.09881878842594,,1,2019-02-01 14:38:44.100,0 days 00:01:36,0 days 00:09:19,0 days 00:02:21,0 days 00:07:01,0 days 00:01:52,0 days,32.776485,-117.09868
460,2019-02-01 14:33:26.100,32.81919952520411,-117.10647983151958,,0,2019-02-01 14:42:09.100,0 days 00:05:46,0 days 00:05:22,0 days 00:02:54,0 days 00:08:30,0 days 00:02:47,0 days,32.776485,-117.09868
461,2019-02-01 14:39:36.100,32.75256905535927,-117.12158494120408,,2,2019-02-01 14:44:46.100,0 days 00:03:41,0 days 00:08:41,0 days 00:01:11,0 days 00:06:47,0 days 00:03:39,0 days,32.736006,-117.127023
462,2019-02-01 14:44:30.100,32.74509722080001,-117.05160019966227,,3,2019-02-01 14:54:39.100,0 days 00:04:55,0 days 00:09:19,0 days 00:01:30,0 days 00:08:14,0 days 00:05:45,0 days,32.724462,-117.048276
463,2019-02-01 14:50:10.100,32.71849141446384,-117.06007412179171,,1,2019-02-01 15:00:53.100,0 days 00:05:22,0 days 00:07:28,0 days 00:00:44,0 days 00:07:41,0 days 00:05:20,0 days,32.724462,-117.048276
464,2019-02-01 14:56:13.100,32.76984267900569,-117.07202701657762,,4,2019-02-01 15:05:51.100,0 days 00:04:58,0 days 00:09:20,0 days 00:01:39,0 days 00:09:32,0 days 00:03:31,0 days,32.776485,-117.09868
465,2019-02-01 15:00:21.100,32.81065148803139,-117.12193188350876,,0,2019-02-01 15:07:28.100,0 days 00:05:34,0 days 00:09:11,0 days 00:02:32,0 days 00:05:59,0 days 00:02:47,0 days,32.776485,-117.09868
466,2019-02-01 15:03:51.100,32.78703642979659,-117.06513431318544,,2,2019-02-01 15:08:45.100,0 days 00:04:54,0 days 00:08:09,0 days 00:02:18,0 days 00:08:40,0 days 00:04:16,0 days,32.776485,-117.09868
